date,symbol,action
2025-03-28,NUVAMA,add
2025-03-28,OFSS,add
2025-03-28,OIL,add
2025-03-28,OLAELEC,add
2025-03-28,OLECTRA,remove
2025-03-28,ONYX,add
2025-03-28,ORIENTELEC,remove
2025-03-28,PAGEIND,add
2025-03-28,PATANJALI,add
2025-03-28,PAYTM,add
2025-03-28,PCBL,add
2025-03-28,PCJEWELLER,add
2025-03-28,PEL,remove
2025-03-28,PFIZER,add
2025-03-28,PGHH,remove
2025-03-28,PGHL,remove
2025-03-28,PGIL,add
2025-03-28,PHOENIXLTD,add
2025-03-28,PNBHOUSING,add
2025-03-28,PNCINFRA,remove
2025-03-28,PNGJL,add
2025-03-28,POLICYBZR,add
2025-03-28,POWERINDIA,add
2025-03-28,PREMIERENE,add
2025-03-28,PRESTIGE,add
2025-03-28,PRSMJOHNSN,add
2025-03-28,PURPLEUTED,add
2025-03-28,PURVA,remove
2025-03-28,PVRINOX,remove
2025-03-28,RAJPUTANA,add
2025-03-28,RAMKY,remove
2025-03-28,RATNAMANI,remove
2025-03-28,RAYMOND,remove
2025-03-28,RAYMONDLSL,add
2025-03-28,RBLBANK,remove
2025-03-28,REDINGTON,remove
2025-03-28,REFEX,add
2025-03-28,ROLEXRINGS,remove
2025-03-28,RPOWER,add
2025-03-28,RTNPOWER,add
2025-03-28,RVNL,add
2025-03-28,SAGILITY,add
2025-03-28,SAIL,remove
2025-03-28,SAILIFE,add
2025-03-28,SAMMAANCAP,remove
2025-03-28,SANDUMA,remove
2025-03-28,SANGHIIND,remove
2025-03-28,SANGHVIMOV,remove
2025-03-28,SANOFICONR,add
2025-03-28,SAREGAMA,remove
2025-03-28,SATKARTAR,add
2025-03-28,SCHAEFFLER,remove
2025-03-28,SCHNEIDER,remove
2025-03-28,SFML,add
2025-03-28,SHAILY,add
2025-03-28,SHAKTIPUMP,add
2025-03-28,SHARDACROP,add
2025-03-28,SHARDAMOTR,remove
2025-03-28,SHOPERSTOP,add
2025-03-28,SINDHUTRAD,remove
2025-03-28,SKIPPER,add
2025-03-28,SONACOMS,add
2025-03-28,SPLPETRO,remove
2025-03-28,SRF,remove
2025-03-28,SSWL,remove
2025-03-28,SUNDARMFIN,remove
2025-03-28,SUNDRMFAST,remove
2025-03-28,SUPREMEIND,add
2025-03-28,SUZLON,remove
2025-03-28,SWIGGY,add
2025-03-28,SWSOLAR,remove
2025-03-28,TANLA,remove
2025-03-28,TARIL,add
2025-03-28,TATACOMM,remove
2025-03-28,TATASTEEL,remove
2025-03-28,TCIEXP,remove
2025-03-28,THANGAMAYL,add
2025-03-28,TIINDIA,add
2025-03-28,TIRUMALCHM,remove
2025-03-28,TORNTPOWER,add
2025-03-28,TRANSRAILL,add
2025-03-28,TRENT,add
2025-03-28,TRIDENT,remove
2025-03-28,TTML,remove
2025-03-28,UCOBANK,remove
2025-03-28,UNIMECH,add
2025-03-28,UNIONBANK,add
2025-03-28,UPL,remove
2025-03-28,UTKARSHBNK,remove
2025-03-28,VEEDOL,remove
2025-03-28,VENKEYS,remove
2025-03-28,VENTIVE,add
2025-03-28,VINATIORGA,remove
2025-03-28,VMM,add
2025-03-28,VTL,remove
2025-03-28,WAAREEENER,add
2025-03-28,WEBELSOLAR,add
2025-03-28,WELCORP,add
2025-03-28,WIPRO,add
2025-03-28,WSTCSTPAPR,remove
2025-03-28,YESBANK,add
2025-03-28,ZAGGLE,add
2025-03-28,ZEEL,remove
2025-04-11,QUESS,remove
2025-04-11,SUNDRMFAST,add
2025-09-23,PEL,remove
2025-09-23,RELINFRA,add
2025-09-30,ABLBL,add
2025-09-30,AEGISVOPAK,add
2025-09-30,AGARWALEYE,add
2025-09-30,ALIVUS,remove
2025-09-30,ATHERENERG,add
2025-09-30,BLUEJET,add
2025-09-30,CHOICEIN,add
2025-09-30,DABUR,add
2025-09-30,FORCEMOT,add
2025-09-30,GNFC,remove
2025-09-30,GPPL,remove
2025-09-30,HEROMOTOCO,add
2025-09-30,HEXT,add
2025-09-30,HINDZINC,remove
2025-09-30,ICICIPRULI,add
2025-09-30,INDUSINDBK,add
2025-09-30,ITCHOTELS,add
2025-09-30,JSWDULUX,add
2025-09-30,JSWHL,remove
2025-09-30,JUSTDIAL,remove
2025-09-30,KANSAINER,remove
2025-09-30,KNRCON,remove
2025-09-30,KSB,add
2025-09-30,MAHSCOOTER,add
2025-09-30,MASTEK,remove
2025-09-30,MAXHEALTH,remove
2025-09-30,MAZDOCK,remove
2025-09-30,NETWORK18,remove
2025-09-30,NUVOCO,add
2025-09-30,ONESOURCE,add
2025-09-30,PGHH,add
2025-09-30,PNCINFRA,remove
2025-09-30,RAYMOND,remove
2025-09-30,RAYMONDLSL,remove
2025-09-30,RENUKA,remove
2025-09-30,ROUTE,remove
2025-09-30,RTNINDIA,remove
2025-09-30,SOLARINDS,remove
2025-09-30,SWIGGY,add
2025-09-30,SWSOLAR,remove
2025-09-30,TANLA,remove
2025-09-30,THELEELA,add
2025-09-30,VENTIVE,add
2025-09-30,WESTLIFE,remove
2025-12-31,JSWCEMENT,add
2025-12-31,SKFINDIA,remove
2026-03-30,ABDL,add
2026-03-30,ACUTAAS,add
2026-03-30,AGARWALEYE,remove
2026-03-30,AKUMS,remove
2026-03-30,ALKYLAMINE,remove
2026-03-30,ALOKINDS,remove
2026-03-30,ANTHEM,add
2026-03-30,ANURAS,add
2026-03-30,APLLTD,remove
2026-03-30,ASTRAZEN,remove
2026-03-30,BAJAJHFL,add
2026-03-30,BASF,remove
2026-03-30,BELRISE,add
2026-03-30,CAMPUS,remove
2026-03-30,CANHLIFE,add
2026-03-30,CARTRADE,add
2026-03-30,CEMPRO,add
2026-03-30,CENTURYPLY,remove
2026-03-30,CERA,remove
2026-03-30,CPPLUS,add
2026-03-30,CUMMINSIND,remove
2026-03-30,DBREALTY,remove
2026-03-30,EMMVEE,add
2026-03-30,FINPIPE,remove
2026-03-30,GABRIEL,add
2026-03-30,GALLANTT,add
2026-03-30,GODREJAGRO,remove
2026-03-30,GROWW,add
2026-03-30,GUJENERGY,remove
2026-03-30,HAPPSTMNDS,remove
2026-03-30,HAVELLS,add
2026-03-30,HDBFS,add
2026-03-30,HDFCAMC,remove
2026-03-30,ICICIAMC,add
2026-03-30,ICICIGI,add
2026-03-30,INOXINDIA,remove
2026-03-30,JAINREC,add
2026-03-30,JSWENERGY,add
2026-03-30,JYOTHYLAB,remove
2026-03-30,KIRLOSBROS,remove
2026-03-30,KSB,remove
2026-03-30,LENSKART,add
2026-03-30,LGEINDIA,add
2026-03-30,LICI,add
2026-03-30,MAHSCOOTER,remove
2026-03-30,MAHSEAMLES,remove
2026-03-30,MANYAVAR,remove
2026-03-30,MEESHO,add
2026-03-30,METROPOLIS,remove
2026-03-30,MUTHOOTFIN,remove
2026-03-30,NAUKRI,add
2026-03-30,PARADEEP,add
2026-03-30,PGHH,remove
2026-03-30,PINELABS,add
2026-03-30,PIRAMALFIN,add
2026-03-30,PRAJIND,remove
2026-03-30,PWL,add
2026-03-30,RCF,remove
2026-03-30,RELINFRA,remove
2026-03-30,SPLPETRO,add
2026-03-30,SUNDRMFAST,remove
2026-03-30,TEGA,add
2026-03-30,TENNIND,add
2026-03-30,TRAVELFOOD,add
2026-03-30,TRIVENI,remove
2026-03-30,UNIONBANK,remove
2026-03-30,URBANCO,add
2026-03-30,VENTIVE,remove
2026-03-30,VGUARD,remove
2026-03-30,ZYDUSWELL,add
2026-05-12,CIEINDIA,add
2026-05-12,GSPL,remove
2026-07-17,PFOCUS,add
2026-07-17,JBCHEPHARM,remove
